PSID,year,DPROVI,DKABUP,y,CAPITAL,MATERIAL,va,l,k,m,i
6167,2014,31,72.0,18.578053,0.0,1639972.8,18.559153,6.0234475,8.7662382,14.363749,0.0
6210,2015,31,73.0,13.835667,39278.559,158062.27,13.728169,3.7841897,12.218495,12.495018,0.0
6211,2011,31,74.0,14.660125,10049.013,534365.75,13.591239,3.2580965,11.98595,13.922651,0.0
6211,2012,31,74.0,14.066334,10804.381,0.0,13.626071,3.4339871,11.289782,12.061634,6.6272054
6211,2013,31,74.0,13.266619,30100.334,25857.699,12.690682,3.0910425,10.596635,11.669005,9.867651
6211,2014,31,74.0,13.429719,28571.428,18478.26,13.278183,3.0910425,10.404263,11.44237,0.0
6211,2015,31,74.0,13.466536,13290.581,8340.2832,13.586574,2.9957323,9.2183084,10.626387,0.0
6398,2012,31,75.0,14.329019,0.0,312094.97,13.728942,3.7612002,10.596635,12.988374,0.0
6398,2013,31,75.0,14.563998,0.0,341741.59,13.980975,4.1431346,10.144471,12.98968,0.0
6398,2015,31,75.0,14.53391,0.0,1386775.0,13.446926,2.9957323,12.793859,14.257467,0.0
6405,2011,31,75.0,14.697865,0.0,900755.44,13.62898,3.2958369,9.5566216,13.960391,0.0
6405,2012,31,75.0,14.683636,0.0,655723.81,13.950144,3.2958369,8.9906912,13.642897,0.0
6419,2013,31,71.0,15.959568,8068.9717,2575036.5,15.183933,5.0172796,9.546813,14.834551,0.0
6419,2015,31,71.0,15.717201,6670.1401,2023812.1,15.513265,4.9904327,9.546813,14.623015,0.0
6518,2011,31,74.0,15.664708,25881.895,2901198.5,14.595822,4.2626801,10.051131,14.927235,0.0
6518,2012,31,74.0,15.650478,24791.594,2111987.3,14.916987,4.2626801,9.4852409,14.609739,0.0
6518,2013,31,74.0,16.379087,22826.924,4511785.0,15.529428,4.2626801,10.293298,15.368803,0.0
6518,2014,31,74.0,15.950531,21667.461,3879565.0,15.290665,4.2626801,10.2552,15.217834,0.0
6518,2015,31,74.0,14.317654,5987.9761,649982.63,13.914583,3.1354942,9.6485949,13.552464,0.0
6524,2012,31,74.0,14.110484,21134.74,361520.25,13.417893,3.4011974,10.085809,12.990923,0.0
6524,2013,31,74.0,14.473088,50459.867,377344.94,13.856946,3.4011974,9.8521938,12.999041,10.2862
6524,2014,31,74.0,14.442532,47222.223,350666.5,14.161597,3.4011974,9.6803436,13.022467,0.0
6526,2011,31,74.0,14.708132,9347.4775,1400272.8,13.386641,2.9957323,9.1607294,14.184771,0.0
6526,2012,31,74.0,14.383531,8953.7061,603317.63,13.65004,2.9957323,8.070281,13.342792,0.0
6541,2011,31,75.0,16.244999,0.0,0.0,14.923508,4.5325994,14.174942,15.721638,0.0
6541,2012,31,75.0,14.982625,0.0,5324.5654,14.654049,4.7874918,11.0021,11.574868,0.0
6541,2013,31,75.0,15.090981,0.0,0.0,14.735734,4.5849676,11.05089,11.755318,0.0
6541,2014,31,75.0,16.27282,0.0,0.0,15.612952,4.5849676,14.280733,15.540121,0.0
6541,2015,31,75.0,16.303244,0.0,0.0,15.51771,4.5849676,14.70081,15.877649,0.0
6632,2012,31,74.0,14.631189,7610.6499,12993.715,14.279388,4.4998097,10.819778,11.734103,0.0
6632,2013,31,74.0,15.004997,10587.734,16436.539,14.633202,4.5108595,10.49474,11.997468,7.9986997
6632,2014,31,74.0,14.897376,56725.691,18782.457,14.848859,4.5108595,8.8794727,11.762592,10.739391
6632,2015,31,74.0,15.573666,105029.05,1841986.4,15.364084,4.3174882,10.874267,14.49155,10.785256
6643,2011,31,74.0,14.493071,10728.743,147634.67,13.424185,3.0910425,12.37487,13.755597,0.0
6651,2012,31,74.0,14.453366,0.0,949170.38,13.376365,3.871201,10.449294,13.836457,0.0
6651,2014,31,74.0,14.771307,25119.047,1052989.0,14.190398,3.871201,10.747208,13.945785,0.0
6651,2015,31,74.0,14.559353,23486.975,758911.56,14.267752,3.9318256,9.9758081,13.631605,0.0
6655,2011,31,74.0,14.289063,20970.203,541266.94,13.298022,3.5553482,11.0021,13.461017,0.0
6655,2012,31,74.0,14.836982,22484.154,548251.0,14.257797,3.583519,10.573877,13.435403,7.3224783
6655,2013,31,74.0,15.28393,21651.338,1737046.8,14.251532,3.5553482,11.431032,14.485223,0.0
6655,2014,31,74.0,15.224991,48222.223,2203124.8,14.370831,3.6635616,10.839483,14.666689,10.187572
6655,2015,31,74.0,15.381838,48705.41,2943005.3,14.596304,3.6635616,9.8506136,14.956244,6.1804047
6691,2011,31,71.0,13.357579,0.0,73464.5,12.743546,3.7612002,9.546813,11.662924,0.0
6691,2012,31,71.0,12.277391,0.0,113967.0,10.689988,3.871201,9.2103405,11.950848,0.0
6696,2011,31,75.0,20.210136,0.0,290831904.0,19.097336,8.1513338,13.939157,19.517593,0.0
6696,2012,31,75.0,20.285917,837515.31,213255952.0,19.293983,8.0907087,14.508657,19.591223,13.638195
6696,2013,31,75.0,20.207115,771144.38,143753696.0,19.357456,8.0907087,13.58607,19.196833,0.0
6696,2014,31,75.0,19.778561,731975.13,123610016.0,19.118694,8.0907087,13.54797,19.045862,0.0
6696,2015,31,75.0,19.808985,739309.56,173236960.0,19.023451,8.0907087,13.968046,19.38339,8.9003363
6743,2011,31,74.0,14.867764,0.0,90199.359,13.798879,3.4657359,12.027663,14.130291,0.0
6743,2012,31,74.0,15.278492,1720.8187,0.0,14.945505,4.919981,10.789319,11.99097,7.4505553
6743,2013,31,74.0,14.319769,51663.879,142808.86,13.869194,3.0910425,9.4803677,12.132023,10.818639
6743,2014,31,74.0,14.111693,45071.43,107546.79,13.992073,3.0910425,9.4173546,11.896195,0.0
6743,2015,31,74.0,14.786899,20571.143,1437222.0,14.177333,3.583519,10.477288,14.234707,0.0
6752,2011,31,74.0,15.934628,109496.31,3547916.5,14.865742,4.5325994,11.924047,15.197154,0.0
6752,2012,31,74.0,15.951181,39626.504,3816604.3,14.946324,4.5325994,12.286269,15.269143,0.0
6752,2013,31,74.0,15.455568,0.0,1845086.3,14.447684,4.5325994,12.255339,14.632975,0.0
6752,2014,31,74.0,15.623574,18412.699,2995810.5,14.907764,4.5325994,10.804665,14.94792,9.820796
6752,2015,31,74.0,15.274106,28376.754,1663618.9,14.936752,4.5325994,11.04771,14.418529,9.2067394
6754,2011,31,72.0,16.427046,16615.463,10433949.0,13.626442,3.0910425,12.980723,16.321005,0.0
6754,2012,31,72.0,16.533272,19506.557,1492921.3,15.695713,6.3099184,13.19559,15.657567,7.9693904
6754,2013,31,72.0,18.015732,19932908.0,19820820.0,17.128424,6.3099184,12.959845,17.056263,16.806904
6754,2014,31,72.0,17.99777,18920442.0,24423416.0,17.337902,6.3099184,12.584694,17.265072,0.0
6754,2015,31,72.0,18.028194,19110026.0,34228928.0,17.242661,6.3099184,13.00477,17.6026,12.152588
6766,2012,31,74.0,14.107156,57027.66,119802.73,13.659142,3.3322046,10.085809,12.150558,0.0
6766,2013,31,74.0,14.519382,56061.875,389809.03,13.893377,3.3322046,10.450163,13.072759,0.0
6766,2014,31,74.0,14.410548,46880.953,331729.28,14.1659,3.3322046,10.050096,12.867403,0.0
6766,2015,31,74.0,14.81606,29539.078,1128591.1,14.452568,3.4965076,10.154246,13.998137,0.0
6804,2011,31,74.0,14.660125,0.0,981749.5,13.591239,3.2580965,10.422698,13.922651,0.0
6804,2012,31,74.0,14.645895,0.0,714684.5,13.912404,3.2580965,9.8568153,13.605156,0.0
6804,2013,31,74.0,15.374504,0.0,1526762.8,14.524845,3.2580965,10.664854,14.36422,0.0
6804,2014,31,74.0,14.945948,0.0,1312823.8,14.286081,3.2580965,10.626752,14.21325,0.0
6804,2015,31,74.0,14.976373,0.0,1839895.6,14.190839,3.2580965,11.046834,14.550778,0.0
6813,2011,31,74.0,15.912888,0.0,2755778.5,14.844002,4.5108595,12.50141,15.175414,0.0
6830,2011,31,75.0,17.737082,0.0,12580396.0,16.668196,6.3350544,12.974607,16.999609,0.0
6830,2012,31,75.0,15.853707,0.0,1412694.3,15.120215,4.4659081,10.539588,14.812967,0.0
6830,2013,31,75.0,16.582315,0.0,3017903.5,15.732656,4.4659081,11.347614,15.572031,0.0
6830,2014,31,75.0,16.153759,0.0,2595016.5,15.493893,4.4659081,11.309511,15.421062,0.0
6830,2015,31,75.0,16.184185,0.0,3636863.3,15.398651,4.4659081,11.729584,15.75859,0.0
6834,2011,31,74.0,15.637663,12779.311,2929717.5,14.394883,4.5747108,9.8652668,15.057812,0.0
6834,2012,31,74.0,15.610789,0.0,2889774.8,14.476452,4.6249728,9.6158056,15.039774,0.0
6834,2013,31,74.0,15.695249,0.0,3337924.8,14.297483,4.5849676,9.6803436,15.152024,0.0
6834,2014,31,74.0,15.797503,0.0,3415232.3,15.019339,4.4886365,10.458522,15.178472,0.0
6834,2015,31,74.0,16.206913,0.0,6240698.5,15.421379,4.4886365,9.7829571,15.781319,0.0
6836,2014,31,74.0,15.214211,73187.758,1236416.0,14.554345,3.5263605,11.593131,14.481514,0.0
6843,2011,31,74.0,15.012946,0.0,1501293.5,13.94406,3.6109178,9.1830721,14.275473,0.0
6843,2012,31,74.0,17.961479,0.0,21149034.0,17.227987,6.5736804,11.579921,16.92074,0.0
6846,2011,31,75.0,16.026224,0.0,3096944.0,15.147107,3.7612002,10.67341,15.035773,0.0
6846,2012,31,75.0,18.310997,0.0,3910094.8,17.967329,3.713572,10.628618,15.264291,0.0
6846,2013,31,75.0,16.004969,0.0,3624960.5,14.97676,3.4339871,10.645425,15.202259,0.0
6846,2014,31,75.0,18.196728,0.0,7471276.0,18.089407,3.5553482,10.721305,15.874798,0.0
6846,2015,31,75.0,18.243649,127484920.0,7927275.0,18.197708,3.583519,10.633449,16.68854,18.663509
6852,2011,31,71.0,14.413862,3611.7195,771734.31,13.159991,3.1354942,10.165852,13.842443,0.0
6852,2012,31,71.0,14.293418,11852.944,152690.8,13.806637,3.8066626,8.5171928,12.543436,9.0169039
6852,2013,31,71.0,15.92307,10913.629,1632331.5,15.073411,3.8066626,10.200996,14.912786,0.0
6852,2014,31,71.0,15.494514,10359.286,1403598.9,14.834647,3.8066626,10.162925,14.761816,0.0
6852,2015,31,71.0,15.524939,10463.086,1967115.6,14.739405,3.8066626,10.582993,15.099344,4.6424642
6891,2011,31,75.0,14.269897,0.0,279286.69,13.623158,4.0073333,9.0118895,12.707371,0.0
6891,2012,31,75.0,15.395132,0.0,1449914.8,14.66164,4.0073333,9.9089231,14.354393,0.0
6891,2013,31,75.0,16.123741,0.0,3097416.8,15.274081,4.0073333,10.716926,15.113457,0.0
6891,2014,31,75.0,15.695185,0.0,2663386.8,15.035318,4.0073333,10.678837,14.962486,0.0
6891,2015,31,75.0,15.725609,0.0,3732682.8,14.940076,4.0073333,11.098908,15.300015,0.0
6915,2011,31,73.0,15.189169,96698.047,1657101.0,14.172291,3.6375861,9.9034872,14.3929,0.0
6915,2012,31,73.0,12.903183,272.42511,75431.344,12.224446,3.0445225,9.2103405,11.754662,0.0
6915,2014,31,73.0,15.153587,0.0,1614863.3,14.493721,3.4657359,10.053802,14.420889,0.0
6915,2015,31,73.0,13.750249,0.0,10425.354,13.908714,2.9957323,5.9914646,9.802042,0.0
6933,2011,31,75.0,16.061731,0.0,4510480.0,14.948928,4.7004805,10.410576,15.369191,0.0
6933,2012,31,75.0,16.122959,0.0,3514997.8,15.250392,4.4773369,10.786469,15.293869,0.0
6933,2013,31,75.0,16.121479,0.0,5270744.5,14.838357,4.3944492,10.878047,15.514145,0.0
6933,2014,31,75.0,15.490924,0.0,3749392.8,14.157228,4.2904596,10.806288,15.182812,0.0
6933,2015,31,75.0,15.115266,0.0,2170558.8,14.366016,3.9512436,12.158981,14.66657,0.0
6997,2011,31,75.0,14.620904,0.0,1054323.1,13.552018,3.2188759,8.1630859,13.88343,0.0
6997,2012,31,75.0,14.606674,0.0,767515.69,13.873183,3.2188759,7.5973964,13.565935,0.0
6997,2013,31,75.0,15.335283,0.0,1639625.8,14.485624,3.2188759,8.4053679,14.324999,0.0
6997,2014,31,75.0,14.906727,0.0,1409870.8,14.246861,3.2188759,8.3673,14.174029,0.0
6997,2015,31,75.0,14.937152,0.0,1975905.5,14.151618,3.2188759,8.7873726,14.511558,0.0
7054,2011,31,75.0,14.493071,0.0,0.0,13.424185,3.0910425,11.315511,13.755597,0.0
7062,2011,31,75.0,18.61194,0.0,0.0,17.543055,6.5930448,15.889769,17.874466,0.0
7062,2012,31,75.0,18.390095,0.0,0.0,17.656603,5.8318825,15.116276,17.349356,0.0
7079,2011,31,75.0,16.771284,0.0,5664260.0,15.984847,6.9077554,10.373491,15.604426,0.0
7079,2012,31,75.0,17.499985,0.0,6744941.5,17.009802,6.8906093,9.5793486,15.765914,0.0
7079,2013,31,75.0,17.792461,0.0,7254100.5,17.30154,6.7990561,10.652897,15.843664,0.0
7079,2014,31,75.0,17.747326,0.0,6841716.0,17.590544,6.7765069,10.937846,15.792357,0.0
7079,2015,31,75.0,18.001247,0.0,17375590.0,17.857237,6.7569323,11.791693,16.764059,0.0
7081,2011,31,75.0,16.8092,31842.031,7191650.0,15.740314,5.4071717,11.023388,16.071726,0.0
7081,2012,31,75.0,17.382593,31604.746,2926865.0,16.806025,5.2149358,10.929798,15.973024,0.0
7081,2013,31,75.0,17.451853,10402.567,2916241.5,16.819721,5.1357985,10.891169,16.021765,0.0
7081,2014,31,75.0,17.806208,26648.461,3870748.5,17.358599,4.9972124,12.583138,16.778957,9.6955957
7081,2015,31,75.0,16.96899,26457.916,3954282.0,16.601141,4.882802,10.095388,16.157114,0.0
7086,2011,31,74.0,14.493071,27947.631,846342.94,13.424185,3.0910425,10.258572,13.755597,0.0
7086,2012,31,74.0,16.763077,26770.309,6049104.0,16.029585,5.3752785,11.976924,15.722338,0.0
7124,2011,31,75.0,16.334127,0.0,5535927.0,15.304972,6.1569791,10.555813,15.552335,0.0
7124,2012,31,75.0,16.281733,0.0,5303532.5,15.362472,6.1569791,10.654903,15.509331,0.0
7124,2013,31,75.0,16.357487,0.0,5024758.5,15.423318,6.1569791,10.532096,15.455454,0.0
7124,2014,31,75.0,16.341949,0.0,4487695.0,15.881317,6.1569791,9.4254513,15.337605,0.0
7124,2015,31,75.0,15.957945,0.0,4132818.3,15.498623,6.1569791,9.6131353,15.260036,0.0
7135,2011,31,75.0,15.208691,0.0,1471871.6,14.139805,3.8066626,11.00581,14.471217,0.0
7135,2012,31,75.0,14.925467,0.0,643385.0,14.354802,4.3820267,10.463103,13.49754,0.0
7135,2013,31,75.0,15.0992,0.0,316883.56,14.655328,3.9120231,9.9084749,12.864463,0.0
7135,2015,31,75.0,14.408041,0.0,469140.94,14.257239,3.9512436,9.0595179,13.188581,0.0
7149,2011,31,71.0,14.924508,30336.641,928097.63,14.104971,3.6888795,7.6009026,13.826207,0.0
7149,2012,31,71.0,14.972676,0.0,971046.38,14.223638,3.9512436,8.8536654,13.959558,0.0
7149,2013,31,71.0,15.17433,51003.344,1156673.1,14.300997,3.9512436,8.9526052,14.196519,10.839646
7149,2014,31,71.0,15.287332,59523.809,1012566.3,13.95138,3.9512436,6.8023949,14.98003,9.0502262
7149,2015,31,71.0,14.945888,74549.102,1079483.5,14.654361,3.9512436,9.4976978,14.018016,9.6174898
7189,2011,31,74.0,15.784055,0.0,3124515.3,14.715169,4.3820267,11.054661,15.046581,0.0
7189,2012,31,74.0,15.769825,0.0,2274554.3,15.036334,4.3820267,10.488799,14.729086,0.0
7189,2013,31,74.0,16.281782,0.0,2122476.0,15.728915,5.676754,9.4727049,14.603083,0.0
7189,2014,31,74.0,16.520563,0.0,907811.69,16.396278,5.6801724,6.2595816,14.342323,0.0
7189,2015,31,74.0,17.398449,0.0,12601467.0,16.612915,5.6801724,14.520597,16.972855,0.0
7218,2011,31,75.0,19.169598,83398.328,93363752.0,18.100712,7.1507015,13.170238,18.432123,0.0
7218,2012,31,75.0,18.5385,79885.094,36676664.0,17.805008,7.1507015,11.987494,17.497761,0.0
7218,2013,31,75.0,18.807489,73554.398,49480844.0,17.95783,6.779922,12.335903,17.797205,0.0
7218,2014,31,75.0,18.762156,69818.305,62416976.0,18.102289,6.779922,12.681024,18.029457,0.0
7218,2015,31,75.0,19.25178,70517.883,138457648.0,18.466246,4.4773369,13.5603,18.826185,6.5504775
7234,2011,31,71.0,17.954323,11345.923,9042839.0,17.362774,6.2897158,11.757133,16.154493,0.0
7237,2014,31,75.0,19.034124,0.0,86647488.0,18.389467,7.0647593,13.451086,18.284752,0.0
7237,2015,31,75.0,18.783035,0.0,93180344.0,17.997501,7.0647593,12.245346,18.357441,0.0
7241,2011,31,75.0,18.032711,0.0,31786292.0,16.963825,6.6306834,10.062071,17.295238,0.0
7241,2012,31,75.0,17.405914,0.0,21542304.0,16.070648,6.0497336,13.081673,16.964499,0.0
7241,2013,31,75.0,17.552183,0.0,8652421.0,16.837118,6.0935698,13.199325,16.314674,0.0
7241,2014,31,75.0,17.552763,0.0,16197934.0,17.010967,6.0799332,13.353872,16.674786,0.0
7241,2015,31,75.0,18.313803,0.0,39821464.0,17.924147,5.7170277,13.24083,17.531281,0.0
7275,2014,31,72.0,14.331778,27261.904,451049.19,13.954543,3.8066626,9.5383482,13.16459,0.0
7275,2015,31,72.0,14.192775,27855.711,415311.34,13.996428,3.8066626,10.369797,13.082013,6.3865538
7308,2011,31,75.0,16.708994,0.0,8890626.0,15.494021,5.521461,11.226509,16.107256,0.0
7335,2011,31,72.0,16.059904,0.0,3129872.8,15.193719,4.6347289,11.007286,15.047539,0.0
7335,2012,31,72.0,16.022528,0.0,2930703.0,15.289036,4.6347289,10.098437,14.981789,0.0
7335,2013,31,72.0,16.340584,45610.367,4949983.5,15.294139,4.5108595,10.878047,15.555056,10.72789
7335,2014,31,72.0,16.669552,43293.652,4421655.5,16.318398,4.5108595,10.778956,15.442185,0.0
7335,2015,31,72.0,16.229136,43727.453,6346287.5,15.443603,4.5108595,10.555031,15.803541,6.0725856
7344,2011,31,75.0,19.003613,0.0,0.0,17.934727,6.9847164,16.000782,18.266138,0.0
7344,2012,31,75.0,17.903902,0.0,5457679.5,17.466417,6.9754138,13.592367,15.881286,0.0
7344,2013,31,75.0,17.831633,0.0,4170187.8,17.382986,6.9536843,13.487006,15.630634,0.0
7344,2014,31,75.0,18.641535,0.0,40697392.0,17.981668,6.9536843,15.12702,17.908838,0.0
7344,2015,31,75.0,18.560863,0.0,22588268.0,18.51236,6.9177055,13.998458,17.015953,0.0
7375,2011,31,75.0,14.660125,0.0,442617.28,13.591239,3.2580965,10.979888,13.922651,0.0
7379,2012,31,75.0,15.205769,0.0,0.0,14.863346,3.6375861,11.003566,12.133885,0.0
7379,2013,31,75.0,14.470592,0.0,0.0,14.099634,3.871201,8.5171928,11.448894,0.0
7379,2014,31,75.0,14.454366,0.0,0.0,14.397386,3.9702919,9.0027008,11.489402,0.0
7379,2015,31,75.0,14.271545,0.0,0.0,14.394343,3.9512436,9.9522781,11.383001,0.0
7383,2011,31,75.0,12.840976,0.0,45305.887,12.241069,3.1780539,8.9871969,11.081831,0.0
7383,2012,31,75.0,14.565852,0.0,521504.81,13.832361,3.1780539,10.600901,13.525113,0.0
7393,2012,31,75.0,13.236476,8694.9023,43483.953,12.736009,3.2580965,8.5418854,11.548704,0.0
7393,2013,31,75.0,15.374504,8005.853,726259.13,14.524845,3.2580965,10.738524,14.36422,0.0
7393,2014,31,75.0,13.009141,14206.35,13375.603,12.897028,3.1780539,9.2495613,10.730194,8.7323847
7393,2015,31,75.0,13.57489,0.0,208212.39,13.374513,3.0910425,9.0707331,12.472979,0.0
7402,2011,31,73.0,12.950229,3318.0701,26365.594,12.386143,3.2958369,9.7211256,11.000891,0.0
7402,2012,31,73.0,13.113084,3223.6973,130546.81,12.412223,3.3672957,9.4727049,12.010239,0.0
7402,2013,31,73.0,13.181931,2801.0034,24983.1,12.72629,3.2188759,9.546813,11.02811,0.0
7402,2014,31,73.0,12.992376,2658.7302,22493.205,12.850397,3.1354942,9.5749836,10.942728,0.0
7402,2015,31,73.0,14.85377,2685.3708,734112.44,14.068237,3.1354942,12.475153,14.428176,3.2824373
7428,2011,31,75.0,16.889578,0.0,5476812.0,16.176615,4.6913481,10.733829,15.540998,0.0
7428,2012,31,75.0,16.637974,0.0,5364500.0,15.942146,4.6249728,10.596635,15.525002,0.0
7428,2013,31,75.0,16.741381,0.0,6592261.5,15.891721,4.6249728,10.173171,15.731096,0.0
7428,2014,31,75.0,16.174137,0.0,6088465.5,15.280666,4.4998097,10.596635,15.644196,0.0
7428,2015,31,75.0,16.035133,0.0,5606060.5,15.321461,4.4998097,9.7756538,15.562399,0.0
7443,2012,31,74.0,14.775592,15619.04,993208.94,13.984249,3.3672957,9.2103405,13.832022,0.0
7443,2013,31,74.0,15.483703,14381.271,1886234.6,14.634044,3.3672957,9.463974,14.473419,0.0
7443,2014,31,74.0,15.055147,13650.794,1621923.1,14.395281,3.3672957,9.4258547,14.322449,0.0
7443,2015,31,74.0,14.529171,17715.432,881804.25,14.098336,3.5263605,10.367222,13.79823,8.3100796
7471,2011,31,75.0,18.368996,188325.09,491093.06,17.30011,6.9669671,13.637738,17.631521,0.0
7471,2012,31,75.0,17.506325,0.0,18574484.0,16.547714,7.160069,12.408196,16.777443,0.0
7471,2013,31,75.0,19.276476,0.0,82313720.0,18.426817,7.160069,13.278079,18.266191,0.0
7471,2014,31,75.0,18.847921,0.0,70779400.0,18.188053,7.160069,13.23998,18.115223,0.0
7471,2015,31,75.0,18.878345,0.0,99195904.0,18.092812,7.160069,13.660056,18.452751,0.0
7509,2012,31,72.0,14.444724,4891.3931,307177.75,13.08257,3.5263605,8.8818359,14.017696,0.0
7509,2013,31,72.0,15.642768,4503.7627,568053.06,14.793109,3.5263605,8.8890324,14.632483,0.0
7509,2014,31,72.0,13.63402,0.0,0.0,13.525167,3.6375861,9.9904909,11.326065,0.0
7509,2015,31,72.0,13.231573,0.0,0.0,13.2778,3.2580965,9.9904909,11.187375,0.0
7569,2011,31,74.0,18.503531,0.0,34408260.0,17.434645,6.4846354,13.30515,17.766058,0.0
7569,2012,31,74.0,17.872435,0.0,13516811.0,17.138943,6.4846354,12.122408,16.831696,0.0
7569,2013,31,74.0,15.877607,0.0,1895651.6,15.027948,3.7612002,10.206994,14.867323,0.0
7569,2014,31,74.0,15.449051,0.0,1630021.0,14.789185,3.7612002,10.168885,14.716353,0.0
7569,2015,31,74.0,15.479476,0.0,2284441.8,14.693943,3.7612002,10.588981,15.053882,0.0
7584,2012,31,75.0,13.477922,0.0,250786.16,12.615652,3.0910425,9.0359869,12.635514,0.0
7584,2013,31,75.0,13.946947,0.0,373179.84,13.075389,3.0445225,9.5790033,12.966763,0.0
7584,2014,31,75.0,13.554559,0.0,107924.2,13.360108,3.0445225,8.9095058,11.801671,0.0
7584,2015,31,75.0,13.255377,0.0,0.0,13.392172,3.0445225,10.401228,10.074269,0.0
7587,2011,31,75.0,13.528897,0.0,268129.19,12.57344,3.1354942,8.68643,12.653918,0.0
7587,2012,31,75.0,13.539884,0.0,252721.63,12.766282,3.0445225,8.1167154,12.568089,0.0
7587,2013,31,75.0,15.16093,0.0,1230093.9,14.311271,3.0445225,9.0804596,14.150645,0.0
7587,2014,31,75.0,14.732374,0.0,1057725.6,14.072507,3.0445225,9.0422764,13.999676,0.0
7587,2015,31,75.0,14.762798,0.0,1482380.4,13.977265,3.0445225,9.4624214,14.337204,0.0
7594,2011,31,75.0,19.244547,0.0,100721056.0,18.175661,6.8178306,13.771074,18.507072,0.0
7594,2012,31,75.0,19.022701,0.0,59575436.0,18.289209,6.8178306,12.997582,17.98196,0.0
7594,2013,31,75.0,18.934238,0.0,56217936.0,18.084579,6.8178306,12.988537,17.923954,0.0
7594,2014,31,75.0,18.505682,0.0,48340324.0,17.845816,6.8178306,12.950438,17.772984,0.0
7594,2015,31,75.0,18.536106,0.0,67747992.0,17.750574,6.8178306,13.370515,18.110512,0.0
7604,2011,31,75.0,19.182842,0.0,90061384.0,18.113956,7.1639466,14.237751,18.445368,0.0
7611,2011,31,75.0,18.298044,0.0,0.0,17.869049,7.8632669,13.652991,14.374752,0.0
7611,2012,31,75.0,18.227335,0.0,0.0,17.908749,7.3765082,13.284992,14.475028,0.0
7611,2013,31,75.0,18.44545,0.0,0.0,18.104223,7.4815559,13.217673,14.703134,0.0
7611,2014,31,75.0,19.169407,0.0,0.0,18.509541,7.4815559,16.263277,18.436708,0.0
7611,2015,31,75.0,19.199831,0.0,0.0,18.414299,7.4815559,16.683353,18.774239,0.0
7618,2011,31,72.0,16.263727,0.0,166518.17,15.691208,6.3261495,11.510923,14.363177,0.0
7618,2012,31,72.0,16.379215,0.0,20593.645,15.984381,6.3080983,11.503078,14.022653,0.0
7618,2013,31,72.0,16.657751,11380.753,0.0,16.247255,6.3099184,11.877568,14.142705,9.3396788
7618,2014,31,72.0,19.311911,0.0,0.0,15.721185,5.7960577,11.976289,19.283001,0.0
7618,2015,31,72.0,16.518316,0.0,0.0,16.625587,6.3332796,11.982929,13.874491,0.0
7633,2011,31,72.0,18.478827,4082.2976,80616040.0,16.601871,5.2364421,10.933107,18.206886,0.0
7633,2012,31,73.0,18.721601,0.0,87232544.0,17.119516,6.4504704,12.430459,18.400558,0.0
7633,2013,31,73.0,19.033398,3883.0603,122811112.0,17.110989,6.6253924,13.388039,18.679707,8.2643785
7633,2014,31,73.0,18.882023,2775.8967,121007120.0,17.329412,6.5596151,13.514405,18.642248,0.0
7633,2015,31,73.0,18.103352,0.0,0.0,18.279112,4.9767337,9.7050362,11.364421,0.0
7667,2011,31,74.0,14.823474,50197.66,935232.44,13.923889,3.9512436,10.373491,13.866205,0.0
7667,2012,31,74.0,14.761874,51106.953,905109.56,13.947439,3.8066626,10.434115,13.853181,6.8126674
7667,2013,31,74.0,14.820426,46555.184,926713.75,13.964976,3.7612002,8.154788,13.818254,0.0
7667,2014,31,74.0,15.449051,44190.477,2275020.3,14.789185,3.7612002,8.4290171,14.716353,0.0
7667,2015,31,74.0,15.479476,44633.266,3188395.0,14.693943,3.7612002,8.8490839,15.053882,6.0930934
7670,2011,31,74.0,15.663643,47419.961,3571382.3,14.342152,3.9512436,10.533908,15.140282,0.0
7670,2012,31,74.0,15.339043,45422.348,1538755.1,14.605551,3.9512436,9.4435139,14.298303,0.0
7670,2013,31,74.0,15.243414,272587.78,1626246.5,14.3144,3.6888795,9.4879723,14.33535,12.333434
7670,2014,31,74.0,15.137292,56190.477,1645531.3,14.18871,4.0073333,10.845446,14.644063,0.0
7670,2015,31,74.0,15.166791,35871.742,1345315.5,14.903634,4.2766662,10.491274,14.189556,0.0
7685,2011,31,74.0,14.898116,21147.482,582831.31,14.200632,4.6347289,10.373491,13.504655,0.0
7685,2012,31,74.0,15.334259,38811.5,795163.5,14.725541,4.8598123,12.793859,14.017422,9.7792845
7685,2013,31,74.0,15.927204,16364.967,3775519.8,14.83798,4.8598123,10.631036,15.179702,0.0
7685,2014,31,74.0,15.641042,37579.363,3004302.3,14.936293,4.8598123,4.1108737,14.954613,9.9624357
7685,2015,31,74.0,15.666515,32585.17,3160706.8,15.123396,4.8598123,11.244104,15.055142,0.0
7688,2011,31,75.0,18.160328,0.0,13170001.0,17.524876,7.8391318,10.819778,16.554619,0.0
7688,2012,31,75.0,19.501463,0.0,178297520.0,18.243914,7.7497535,12.944143,19.0149,0.0
7688,2013,31,75.0,20.737494,0.0,16745049.0,20.402342,7.731492,12.944143,16.747288,0.0
7688,2014,31,75.0,20.467445,0.0,290884928.0,19.964092,7.8200378,15.92331,19.532869,0.0
7688,2015,31,75.0,20.769945,0.0,633365632.0,20.071081,8.0817842,15.053918,20.28677,0.0
